"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Sentences";"Words";"Audience_age";"Audience_level";"Audience_size";"Full context";"Example source"
" отч ,тюатич еигонмен от-увоцноД и";"ен";"и Донцову-то немногие читают, что ";"не";" ";"беда, конечно). ";"Дмитрий Бавильский, Игорь Манцов. Инте-инте-интерес, выходи на букву «с» // «Частный корреспондент», 2011";"Дмитрий Бавильский, Игорь Манцов";"1969|1966";"Инте-инте-интерес, выходи на букву «с»";"2011";"публицистика | нехудожественная";"статья";"политика и общественная жизнь";"«Частный корреспондент»";"2011";"электронное издание";"омонимия не снята";"315";"4530";"н-возраст";"н-уровень";"большая";"Дима, наша масса может читать-листать что угодно (хотя даже и Донцову-то немногие читают, что не беда, конечно). ";"54083:219:16"
" отЭ";"ен";"Это ";"не";" ";"беда!  ";"К. Л. Селиверстов. 12 с половиной, или Моя жизнь в чистом искусстве // «Волга», 2011";"К. Л. Селиверстов";"1963";"12 с половиной, или Моя жизнь в чистом искусстве";"2011";"художественная";"рассказ";"";"«Волга»";"2011";"журнал";"омонимия не снята";"3789";"35101";"н-возраст";"н-уровень";"большая";"Это не беда!  ";"61762:75:1"
" отэ ,уН";"ен";"Ну, это ";"не";" ";"беда…. ";"Татьяна Соломатина. Отойти в сторону и посмотреть (2011)";"Татьяна Соломатина";"1971";"Отойти в сторону и посмотреть";"2011";"художественная";"повесть";"";"Татьяна Соломатина. Отойти в сторону и посмотреть";"2011";"книга";"омонимия не снята";"5782";"40255";"н-возраст";"н-уровень";"большая";"Ну, это не беда…. ";"24292:1004:2"
" алыб отэ оН";"ен";"Но это была ";"не";" ";"беда: апостолы на ходу принялись срывать";"митрополит Тихон (Шевкунов). Несвятые святые (2011)";"митрополит Тихон (Шевкунов)";"1958";"Несвятые святые";"2011";"публицистика | нехудожественная";"мемуары";"религия | история | криминал | администрация и управление | политика и общественная жизнь | частная жизнь";"Архимандрит Тихон (Шевкунов) «Несвятые святые» и другие рассказы. М.: Изд-во Сретенского монастыря, «ОЛМА медиа групп», 2011";"2011";"книга";"омонимия не снята";"8349";"97819";"н-возраст";"н-уровень";"большая";"Но это была не беда: апостолы на ходу принялись срывать колосья, растирали их между ладонями и ели спелые зерна. ";"51462:1543:3"
" ад ун ,иицарипскэ оп тюадапвос ен";"ен";"не совпадают по экспирации, ну да ";"не";" ";"беда, можно все пролонгировать, докупив хеджирующих";"Форум: Опционы (2010-2011)";"коллективный";"";"Форум: Опционы";"2010-2011";"электронная коммуникация | нехудожественная";"форум";"бизнес, коммерция, экономика, финансы";"";"2010-2011";"электронный текст";"омонимия не снята";"692";"9302";"н-возраст";"профессиональный";"большая";"[spread2020] Месяца не совпадают по экспирации, ну да не беда, можно все пролонгировать, докупив хеджирующих опционов уже марту, РТС. ";"25185:509:7"
" отэ оН";"ен";"Но это ";"не";" ";"беда:  «Мы не осудим его», ибо";"Игорь Волгин. Уйти ото всех. Лев Толстой как русский скиталец // «Октябрь», 2010";"Игорь Волгин";"1942";"Уйти ото всех. Лев Толстой как русский скиталец";"2010";"публицистика | нехудожественная";"монография";"частная жизнь | искусство и культура";"«Октябрь»";"2010";"журнал";"омонимия не снята";"1824";"27582";"н-возраст";"н-уровень";"большая";"Но это не беда:  «Мы не осудим его», ибо «нам» важен его «драгоценный талант нравственного возмущения». ";"24621:340:2"
" ― цето йындеб ьтсордум юуксйетиж вокинделсан хиовс";"ен";"своих наследников житейскую мудрость бедный отец ― ";"не";" ";"беда, а вот бедный тесть или";"М. А. Палей. Хор. Роман-притча // «Волга», 2010";"М. А. Палей";"1955";"Хор. Роман-притча";"2010";"художественная";"роман";"";"«Волга»";"2010";"журнал";"омонимия не снята";"2438";"36530";"н-возраст";"н-уровень";"большая";"В итоге меврау ван Риддердейк (внедрявшая, с самого их младенчества, в своих наследников житейскую мудрость бедный отец ― не беда, а вот бедный тесть или бедный свекор ― настоящая катастрофа) ― меврау ван Риддердейк дала деве Марии клятву забыть старшего сына навеки. ";"61695:461:17"
" отэ он ,молаиретам теедалв ен и";"ен";"и не владеет материалом, но это ";"не";" ";"беда, он потом поправит или перепишет";"Алексей Слаповский. Большая Книга Перемен // «Волга», 2010";"Алексей Слаповский";"1957";"Большая Книга Перемен";"2010";"художественная";"роман";"";"«Волга»";"2010";"журнал";"омонимия не снята";"10417";"91283";"н-возраст";"н-уровень";"большая";"Он, конечно, видел, что девушка путается и не владеет материалом, но это не беда, он потом поправит или перепишет заново. ";"24246:6011:12"
"";"еН";"";"Не";" ";"беда, что первоначальное представление у детей";"Сергей Виноградов. Столбовая дорога в обучении // «Наука и жизнь», 2009";"Сергей Виноградов";"";"Столбовая дорога в обучении";"2009";"реклама | нехудожественная";"заметка";"образование";"«Наука и жизнь»";"2009";"журнал";"омонимия не снята";"36";"360";"н-возраст";"н-уровень";"большая";"Не беда, что первоначальное представление у детей довольно схематично. ";"38336:14:0"
"";"еН";"";"Не";" ";"беда, бывает и хуже. ";"Валерий Володин. Повесть врЕменных лет // «Волга», 2009";"Валерий Володин";"1956";"Повесть врЕменных лет";"2009";"художественная";"повесть";"";"«Волга»";"2009";"журнал";"омонимия не снята";"4685";"60009";"н-возраст";"н-уровень";"большая";"Не беда, бывает и хуже. ";"61597:2426:0"
"";"еН";"";"Не";" ";"беда, но позор на общем собрании";"В. В. Глейзер. Легкая жизнь // «Волга», 2009";"В. В. Глейзер";"1944";"Легкая жизнь";"2009";"художественная";"рассказ";"";"«Волга»";"2009";"журнал";"омонимия не снята";"118";"1549";"н-возраст";"н-уровень";"большая";"Не беда, но позор на общем собрании ― летом во дворе, зимой ― в дворницкой. ";"61546:26:0"
" еизарбоондо ;имамет еж имет и иминдо";"ен";"одними и теми же темами; однообразие ";"не";" ";"беда, когда компенсируется чем-то еще; но";"Л. А. Данилкин. Нумерация с хвоста. Путеводитель по русской литературе (2009)";"Л. А. Данилкин";"1974";"Нумерация с хвоста. Путеводитель по русской литературе";"2009";"публицистика | нехудожественная";"рецензия";"искусство и культура";"Л. А. Данилкин, «Нумерация с хвоста. Путеводитель по русской литературе»";"2009";"книга";"омонимия не снята";"2071";"46138";"н-возраст";"н-уровень";"большая";"Возможно, Быков слишком одержим одними и теми же темами; однообразие не беда, когда компенсируется чем-то еще; но Быков не такой смешной, как Вуди Аллен, и не такой серьезный, как Максим Кантор. ";"22480:464:10"
"";"еН";"";"Не";" ";"беда», ― сказал Хашем, и мы купили";"Александр Иличевский. Перс (2009)";"Александр Иличевский";"1970";"Перс";"2009";"художественная";"роман";"";"Александр Иличевский. Перс";"2010";"книга";"омонимия не снята";"13340";"180030";"н-возраст";"н-уровень";"большая";"Не беда», ― сказал Хашем, и мы купили в хозяйственном магазине хлорсодержащее средство для обработки унитазов, которым отмыли стены, и получили две прекрасных панорамы. ";"22912:6066:0"
" ― ж отЭ";"ен";"Это ж ― ";"не";" ";"беда!  ";"Татьяна Соломатина. Акушер-ХА! Байки (2009)";"Татьяна Соломатина";"1971";"Акушер-ХА! Байки";"2009";"художественная";"повесть";"";"Татьяна Соломатина. Акушер-ХА! Байки";"2010";"книга";"омонимия не снята";"8662";"74167";"н-возраст";"н-уровень";"большая";"Это ж ― не беда!  ";"24289:3151:2"
"";"еН";"";"Не";" ";"беда. ";"А. А. Тахо-Годи. Жизнь и судьба: Воспоминания (2009)";"А. А. Тахо-Годи";"1922";"Жизнь и судьба: Воспоминания";"2009";"публицистика | нехудожественная";"мемуары";"философия | история | частная жизнь | образование";"Тахо-Годи Аза. Жизнь и судьба: Воспоминания";"2009";"книга";"омонимия не снята";"13957";"206647";"н-возраст";"н-уровень";"большая";"Не беда. ";"24401:3481:0"
" отэ он( тел ьтацдирт ан ешдалм";"ен";"младше на тридцать лет (но это ";"не";" ";"беда), Клавочку. ";"А. А. Тахо-Годи. Жизнь и судьба: Воспоминания (2009)";"А. А. Тахо-Годи";"1922";"Жизнь и судьба: Воспоминания";"2009";"публицистика | нехудожественная";"мемуары";"философия | история | частная жизнь | образование";"Тахо-Годи Аза. Жизнь и судьба: Воспоминания";"2009";"книга";"омонимия не снята";"13957";"206647";"н-возраст";"н-уровень";"большая";"Заболел, в санатории встретил медсестру (это уже после войны), молоденькую, младше на тридцать лет (но это не беда), Клавочку. ";"24401:12757:16"
" И";"ен";"И ";"не";" ";"беда, что на это понадобилось 2500";"Виктор Шнирельман. Символическое прошлое. Борьба за предков в Центральной Азии // «Неприкосновенный запас», 2009";"Виктор Шнирельман";"1949";"Символическое прошлое. Борьба за предков в Центральной Азии";"2009";"публицистика | нехудожественная";"статья";"политика и общественная жизнь";"«Неприкосновенный запас»";"2009";"журнал";"омонимия не снята";"246";"4521";"н-возраст";"высокий";"большая";"И не беда, что на это понадобилось 2500 лет. ";"57123:121:1"
"";"еН";"";"Не";" ";"беда, что дело развалили в зародыше";"С. А. Самсонов. Кислородный предел (2008-2009)";"С. А. Самсонов";"1980";"Кислородный предел";"2008-2009";"художественная";"роман";"";"С. А. Самсонов, «Кислородный предел». Роман";"2009";"книга";"омонимия не снята";"8499";"109597";"н-возраст";"н-уровень";"большая";"Не беда, что дело развалили в зародыше, ― звон все равно идет. ";"23864:940:0"
" вортемолик ьтацдавд отч ,алиреву овичьлапаз яоЗ";"ен";"Зоя запальчиво уверила, что двадцать километров ";"не";" ";"беда;  ";"С. А. Самсонов. Кислородный предел (2008-2009)";"С. А. Самсонов";"1980";"Кислородный предел";"2008-2009";"художественная";"роман";"";"С. А. Самсонов, «Кислородный предел». Роман";"2009";"книга";"омонимия не снята";"8499";"109597";"н-возраст";"н-уровень";"большая";"Они пошли пешком, поскольку Зоя запальчиво уверила, что двадцать километров не беда;  ";"23864:6503:10"
" и уН";"ен";"Ну и ";"не";" ";"беда. ";"Майя Валеева. Кусаки, рыжий бес // «Наука и жизнь», 2008";"Майя Валеева";"";"Кусаки, рыжий бес";"2008";"художественная";"повесть";"";"«Наука и жизнь»";"2008";"журнал";"омонимия не снята";"2157";"23201";"н-возраст";"н-уровень";"большая";"Ну и не беда. ";"37809:669:2"
" и ,теди как теди есв ьтсуп";"ен";"пусть все идет как идет, и ";"не";" ";"беда, что не все идет так";"Олег Зайончковский. Счастье возможно: роман нашего времени (2008)";"Олег Зайончковский";"1959";"Счастье возможно: роман нашего времени";"2008";"художественная";"роман";"";"О. Зайончковский. Счастье возможно: роман нашего времени";"2009";"книга";"омонимия не снята";"4960";"58642";"н-возраст";"н-уровень";"большая";"Что ж; пусть все идет как идет, и не беда, что не все идет так, как хочется. ";"24673:153:8"
" ,ондаЛ";"ен";"Ладно, ";"не";" ";"беда. ";"Олег Зайончковский. Счастье возможно: роман нашего времени (2008)";"Олег Зайончковский";"1959";"Счастье возможно: роман нашего времени";"2008";"художественная";"роман";"";"О. Зайончковский. Счастье возможно: роман нашего времени";"2009";"книга";"омонимия не снята";"4960";"58642";"н-возраст";"н-уровень";"большая";"Ладно, не беда. ";"24673:180:1"
" он ,ьталед ж отч :отавонив ястеабылу";"ен";"улыбается виновато: что ж делать, но ";"не";" ";"беда, прорвемся. ";"Леонид Зорин. Отец // «Новый Мир», 2008";"Леонид Зорин";"1924";"Отец";"2008";"художественная";"очерк";"";"«Новый Мир»";"2008";"журнал";"омонимия не снята";"233";"2944";"н-возраст";"н-уровень";"большая";"Он улыбается виновато: что ж делать, но не беда, прорвемся. ";"24737:8:7"
" и от ,тедйорп ен илеже а";"ен";"а ежели не пройдет, то и ";"не";" ";"беда: князь Петр царских кровей.., в";"Елена Съянова. Пленники судьбы // «Знание - сила», 2008";"Елена Съянова";"";"Пленники судьбы";"2008";"публицистика | нехудожественная";"статья";"политика и общественная жизнь | история | администрация и управление";"«Знание - сила»";"2008";"журнал";"омонимия не снята";"33";"614";"н-возраст";"н-уровень";"большая";"Катенька уже призналась ей, что влюблена в князя.., возможно, это пройдет.., хотя натура этой их дочери отличается редкой глубиной и постоянством.., а ежели не пройдет, то и не беда: князь Петр царских кровей.., в Европе его знают.., никто не осудит, ежели и отдать герою в жены царскую дочь. ";"41223:6:27"
" алсеназ ,онченоК";"ен";"Конечно, занесла ";"не";" ";"беда, а редкостная, промыслительная удача, но";"Н. Л. Трауберг. Сама жизнь (2008)";"Н. Л. Трауберг";"1928";"Сама жизнь";"2008";"публицистика | нехудожественная";"мемуары";"частная жизнь | искусство и культура";"Н. Л. Трауберг. Сама жизнь";"2008";"книга";"омонимия не снята";"6971";"87198";"н-возраст";"н-уровень";"большая";"Конечно, занесла не беда, а редкостная, промыслительная удача, но это и так понятно. ";"24499:2690:2"
" и ,юиротси юунневтсбос тировт воклахиМ ,имяицибма";"ен";"амбициями, Михалков творит собственную историю, и ";"не";" ";"беда, если она не совпадает с";"10 дорог назад // «Русский репортер», № 18 (48), 21-28 февраля 2008";"коллективный";"";"10 дорог назад";"2008";"публицистика | нехудожественная";"статья";"искусство и культура";"«Русский репортер», № 18 (48), 21-28 февраля 2008";"2008";"журнал";"омонимия не снята";"337";"3668";"н-возраст";"н-уровень";"большая";"Подобно всякому режиссеру с большими амбициями, Михалков творит собственную историю, и не беда, если она не совпадает с действительностью. ";"54535:281:11"
" отэ епицнирп в―яаннешевонваруен";"ен";"неуравновешенная―в принципе это ";"не";" ";"беда, бывает. ";"Переписка в icq между agd-ardin и Герда (18.03.2008)";"";"";"Переписка в icq между agd-ardin и Герда";"18.03.2008";"электронная коммуникация | нехудожественная";"интернет-пейджер";"частная жизнь";"";"";"электронный текст";"омонимия не снята";"125";"991";"молодежный";"н-уровень";"личная";"[agd-ardin] неуравновешенная―в принципе это не беда, бывает. ";"24780:72:4"
" отэ юамуд отч кат ,леширп я";"ен";"я пришел, так что думаю это ";"не";" ";"беда {{emo}}) {{/emo}}  ";"Переписка в icq между agd-ardin и Колючий друг (24.01.2008)";"";"";"Переписка в icq между agd-ardin и Колючий друг";"24.01.2008";"электронная коммуникация | нехудожественная";"интернет-пейджер";"частная жизнь";"";"";"электронный текст";"омонимия не снята";"61";"654";"молодежный";"н-уровень";"личная";"[agd-ardin] Цирк, в общем {{emo}})) {{/emo}} я плюнул на этот лист, ибо зачет у меня уже стоит и она отметила что я пришел, так что думаю это не беда {{emo}}) {{/emo}}  ";"24774:58:24"
" ,тен-тен ,яслащевдерп гзырдзар йынлоп ыботч";"ен";"чтобы полный раздрызг предвещался, нет-нет, ";"не";" ";"беда, а скорее какое-то занудное обязательство. ";"Василий Аксенов. Таинственная страсть (2007)";"Василий Аксенов";"1932";"Таинственная страсть";"2007";"художественная";"роман";"";"Аксенов В. П. Таинственная страсть. Роман о шестидесятниках";"2009";"книга";"омонимия не снята";"12019";"132538";"н-возраст";"н-уровень";"большая";"Нет, не то чтобы полный раздрызг предвещался, нет-нет, не беда, а скорее какое-то занудное обязательство. ";"21802:5274:9"
"";"еН";"";"Не";" ";"беда! ― воскликнули неолитические инженеры. ";"Ю. Александрович. Стоунхендж // «Наука и религия», 2007";"Ю. Александрович";"";"Стоунхендж";"2007";"публицистика | нехудожественная";"статья";"строительство и архитектура | геология | история";"«Наука и религия»";"2007";"журнал";"омонимия не снята";"150";"2531";"н-возраст";"н-уровень";"средняя";"Не беда! ― воскликнули неолитические инженеры. ";"56205:88:0"
"";"еН";"";"Не";" ";"беда, что братьев нет. ";"Юрий Гордиенко. Мы нарисовали небо (2007)";"Юрий Гордиенко";"";"Мы нарисовали небо";"2007";"художественная";"рассказ";"";"Предчувствие: Антология «шестой волны»";"2007";"книга";"омонимия не снята";"348";"4183";"н-возраст";"н-уровень";"большая";"Не беда, что братьев нет. ";"21828:321:0"
" ― ястертози мотоп илсЕ";"ен";"Если потом изотрется ― ";"не";" ";"беда, отдельно продаются седла великого множества";"М. Дмитревский. Покупаем велосипед // «Наука и жизнь», 2007";"М. Дмитревский";"";"Покупаем велосипед";"2007";"учебно-научная | нехудожественная";"статья";"техника | спорт";"«Наука и жизнь»";"2007";"журнал";"омонимия не снята";"303";"3561";"н-возраст";"н-уровень";"большая";"Если потом изотрется ― не беда, отдельно продаются седла великого множества моделей. ";"36988:191:3"
" отэ ― тсрёв 02–01 :онвар ёсВ";"ен";"Всё равно: 10–20 вёрст ― это ";"не";" ";"беда. ";"Алексей Иванов. Message: Чусовая. Части 6-7 (2007)";"Алексей Иванов";"1969";"Message: Чусовая. Части 6-7";"2007";"публицистика | нехудожественная";"монография";"география | природа | история";"";"";"книга";"омонимия не снята";"3350";"43728";"н-возраст";"н-уровень";"большая";"Всё равно: 10–20 вёрст ― это не беда. ";"22943:1513:6"
"";"еН";"";"Не";" ";"беда!  ";"Алексей Иванов. Message: Чусовая. Части 6-7 (2007)";"Алексей Иванов";"1969";"Message: Чусовая. Части 6-7";"2007";"публицистика | нехудожественная";"монография";"география | природа | история";"";"";"книга";"омонимия не снята";"3350";"43728";"н-возраст";"н-уровень";"большая";"Не беда!  ";"22943:2276:0"
" он ,тавонзярГ";"ен";"Грязноват, но ";"не";" ";"беда, постираю. ";"Карина Шаинян. Малина (2007)";"Карина Шаинян";"";"Малина";"2007";"художественная";"рассказ";"";"Предчувствие: Антология «шестой волны»";"2007";"книга";"омонимия не снята";"140";"1109";"н-возраст";"н-уровень";"большая";"Грязноват, но не беда, постираю. ";"21827:134:2"
" ― атавоктсеж огонмен ашак илсЕ";"ен";"Если каша немного жестковата ― ";"не";" ";"беда, она дойдет уже в составе";"Л. Колесникова. Запеканка на обед // «Наука и жизнь», 2007";"Л. Колесникова";"";"Запеканка на обед";"2007";"публицистика | нехудожественная";"рецепт";"дом и домашнее хозяйство";"«Наука и жизнь»";"2007";"журнал";"омонимия не снята";"68";"975";"н-возраст";"н-уровень";"большая";"Если каша немного жестковата ― не беда, она дойдет уже в составе запеканки. ";"37272:25:4"
"";"еН";"";"Не";" ";"беда, что отовсюду слетятся осы, чтобы";"Святослав Логинов. Марш-бросок по ягодным палестинам // «Наука и жизнь», 2007";"Святослав Логинов";"";"Марш-бросок по ягодным палестинам";"2007";"публицистика | нехудожественная";"статья";"лесное хозяйство | природа";"«Наука и жизнь»";"2007";"журнал";"омонимия не снята";"509";"6600";"н-возраст";"н-уровень";"большая";"Не беда, что отовсюду слетятся осы, чтобы хлебнуть целебного сока; осам тоже хочется поправить подорванное здоровье, а черники хватит на всех. ";"37107:115:0"
" есвоВ";"ен";"Вовсе ";"не";" ";"беда, что аудитория часто немногочисленна, а";"Евгений Сухов. Делу конец ― сроку начало (2007)";"Евгений Сухов";"1959";"Делу конец ― сроку начало";"2007";"художественная";"роман";"";"Е. Е. Сухов. Делу конец ― сроку начало";"2007";"книга";"омонимия не снята";"12195";"128064";"н-возраст";"н-уровень";"большая";"Вовсе не беда, что аудитория часто немногочисленна, а в конце операции не всегда удается сорвать сочный поцелуй красавицы. ";"22507:6598:1"
"";"еН";"";"Не";" ";"беда, что живая, не беда, что";"С. А. Самсонов. Аномалия Камлаева (2006-2007)";"С. А. Самсонов";"1980";"Аномалия Камлаева";"2006-2007";"художественная";"роман";"";"С. А. Самсонов, «Аномалия Камлаева»";"2008";"книга";"омонимия не снята";"8744";"143856";"н-возраст";"н-уровень";"большая";"Не беда, что живая, не беда, что рука и нога торчит, ― все сойдет и так. ";"23863:4116:0"
" ,яавиж отч ,адеб еН";"ен";"Не беда, что живая, ";"не";" ";"беда, что рука и нога торчит";"С. А. Самсонов. Аномалия Камлаева (2006-2007)";"С. А. Самсонов";"1980";"Аномалия Камлаева";"2006-2007";"художественная";"роман";"";"С. А. Самсонов, «Аномалия Камлаева»";"2008";"книга";"омонимия не снята";"8744";"143856";"н-возраст";"н-уровень";"большая";"Не беда, что живая, не беда, что рука и нога торчит, ― все сойдет и так. ";"23863:4116:4"
" отэ ун";"ен";"ну это ";"не";" ";"беда. {{emo}}:) {{/emo}}  ";"Твоя подпись в статусе (ICQ переписка) (24.11.2007)";"";"";"Твоя подпись в статусе (ICQ переписка)";"24.11.2007";"электронная коммуникация | нехудожественная";"интернет-пейджер";"филология | частная жизнь";"";"";"электронный текст";"омонимия не снята";"438";"4404";"молодежный";"н-уровень";"личная";"[Elanor] ну это не беда. {{emo}}:) {{/emo}}  ";"25329:350:2"
" и ун ;игьнед еыннежолто есв итчоп";"ен";"почти все отложенные деньги; ну и ";"не";" ";"беда, завтра можно выйти на работу";"Александр Архангельский. 1962: послание к Тимофею (2006)";"Александр Архангельский";"1962";"1962: послание к Тимофею";"2006";"публицистика | нехудожественная";"мемуары";"";"Архангельский А. 1962";"2006";"книга";"омонимия не снята";"3606";"42857";"н-возраст";"н-уровень";"большая";"На вкусную начинку ушли почти все отложенные деньги; ну и не беда, завтра можно выйти на работу, что еще в такую погоду делать. ";"22181:2687:10"
" он ,иитижещбо моннемразак в ,адварп ,мочивксом";"ен";"москвичом, правда, в казарменном общежитии, но ";"не";" ";"беда. ";"Александр Архангельский. 1962: послание к Тимофею (2006)";"Александр Архангельский";"1962";"1962: послание к Тимофею";"2006";"публицистика | нехудожественная";"мемуары";"";"Архангельский А. 1962";"2006";"книга";"омонимия не снята";"3606";"42857";"н-возраст";"н-уровень";"большая";"Теперь тоже поживу москвичом, правда, в казарменном общежитии, но не беда. ";"22181:2754:9"
" ;ыб ьсолетох как ,онзорг кат ен";"ен";"не так грозно, как хотелось бы; ";"не";" ";"беда, все равно писаки разукрасят, доведут";"Александр Архангельский. 1962: послание к Тимофею (2006)";"Александр Архангельский";"1962";"1962: послание к Тимофею";"2006";"публицистика | нехудожественная";"мемуары";"";"Архангельский А. 1962";"2006";"книга";"омонимия не снята";"3606";"42857";"н-возраст";"н-уровень";"большая";"Получилось не так грозно, как хотелось бы; не беда, все равно писаки разукрасят, доведут до нужного градуса. ";"22181:2986:7"
" ыб илсЕ";"ен";"Если бы ";"не";" ";"беда, мы с Никитой Ильичом Сосфеновым";"Ольга Балла, Никита Сосфенов. Песочные часы для вавилонских строителей // «Знание - сила», 2006";"Ольга Балла, Никита Сосфенов";"1965";"Песочные часы для вавилонских строителей";"2006";"публицистика | нехудожественная";"статья";"наука и технологии | биология | философия";"«Знание - сила»";"2006";"журнал";"омонимия не снята";"76";"985";"н-возраст";"н-уровень";"большая";"Если бы не беда, мы с Никитой Ильичом Сосфеновым, скорее всего, никогда бы не встретились. ";"40977:2:2"
"";"еН";"";"Не";" ";"беда, что к этой поре улица";"А. Е. Рекемчук. Мамонты (2006)";"А. Е. Рекемчук";"1927";"Мамонты";"2006";"художественная";"роман";"";"Рекемчук А. Е. Мамонты. М.: МИК, 2006";"2006";"книга";"омонимия не снята";"11514";"163049";"н-возраст";"н-уровень";"большая";"Не беда, что к этой поре улица сменила название и стала именоваться улицей Иностранной коллегии (в честь революционных подпольных групп, ведших агитацию среди солдат и матросов сил интервенции в годы Гражданской войны). ";"23785:1886:0"
"";"еН";"";"Не";" ";"беда, что прошло уже сорок лет. ";"А. Е. Рекемчук. Мамонты (2006)";"А. Е. Рекемчук";"1927";"Мамонты";"2006";"художественная";"роман";"";"Рекемчук А. Е. Мамонты. М.: МИК, 2006";"2006";"книга";"омонимия не снята";"11514";"163049";"н-возраст";"н-уровень";"большая";"Не беда, что прошло уже сорок лет. ";"23785:1887:0"
" отэ ― ебес оп имас а ,налп";"ен";"план, а сами по себе ― это ";"не";" ";"беда. ";"А. А. Русакова. О воспоминаниях Михаила Васильевича Нестерова (2006)";"А. А. Русакова";"1923";"О воспоминаниях Михаила Васильевича Нестерова";"2006";"публицистика";"предисловие, послесловие";"искусство и культура";"Михаил Нестеров. О пережитом. 1862–1917 гг. Воспоминания";"2006";"книга";"омонимия не снята";"297";"6593";"н-возраст";"высокий";"большая";"Короткие характеристики, как «М. Н. Ермолова», то, что они не входят в план, а сами по себе ― это не беда. ";"51532:269:18"
" ― кат илсЕ";"ен";"Если так ― ";"не";" ";"беда. ";"Сергей Смирнов. Век XVIII: триумфальное шествие Просвещения // «Знание - сила», 2006";"Сергей Смирнов";"";"Век XVIII: триумфальное шествие Просвещения";"2006";"публицистика | нехудожественная";"статья";"история | наука и технологии | философия";"«Знание - сила»";"2006";"журнал";"омонимия не снята";"144";"1804";"н-возраст";"н-уровень";"большая";"Если так ― не беда. ";"41050:35:2"
" еще ыб отэ …азалг в ястеасорб";"ен";"бросается в глаза… это бы еще ";"не";" ";"беда, а то и в нос. ";"Н. Д. Старосельская. Повседневная жизнь «русского» Китая (2006)";"Н. Д. Старосельская";"1951";"Повседневная жизнь «русского» Китая";"2006";"публицистика | нехудожественная";"монография";"частная жизнь | история | политика и общественная жизнь | администрация и управление";"Н. Д. Старосельская. Повседневная жизнь «русского» Китая. М.: Молодая гвардия, 2006";"2006";"книга";"омонимия не снята";"5966";"93450";"н-возраст";"н-уровень";"большая";"Море, реки, земля, воздух ― спорят здесь, кто больше принес в дар человеку, ― и всё это бросается в глаза… это бы еще не беда, а то и в нос. ";"24373:839:21"
" он(  )сажу отсорп ьтахе енишам ан";"ен";"на машине ехать просто ужас)  (но ";"не";" ";"беда!!!) я просто в ужасе, наверное";"ЯНАО (форум) (2006)";"коллективный";"";"ЯНАО (форум)";"2006";"электронная коммуникация | нехудожественная";"форум";"частная жизнь | путешествия";"";"";"электронный текст";"омонимия не снята";"436";"3265";"н-возраст";"н-уровень";"большая";"[nadymka] Девочки!!!! я сегодня ужасно рада!!!! как в детстве!!!! столько снега (правда пришлось работать, да и на машине ехать просто ужас)  (но не беда!!!) я просто в ужасе, наверное все видели про снегопад в Москве, а я как дома…наконец то зима!!!!!!! аааааааа. ";"25326:365:21"
"";"еН";"";"Не";" ";"беда / найдешь себе другого. ";"Реклама на ТВ (2006)";"обобщенный";"";"Реклама на ТВ";"2006";"реклама | нехудожественная";"рекламный ролик";"частная жизнь";"";"2006";"электронный текст";"омонимия не снята";"1108";"6940";"н-возраст";"н-уровень";"очень большая";"[Author notes] Не беда / найдешь себе другого. ";"52853:428:0"
"";"еН";"";"Не";" ";"беда. ";"Дмитрий Глуховский. Метро 2033 (2005)";"Дмитрий Глуховский";"1979";"Метро 2033";"2005";"художественная";"роман";"";"Д. Глуховский. Метро 2033";"2005";"книга";"омонимия не снята";"12198";"156321";"н-возраст";"н-уровень";"большая";"Не беда. ";"22771:850:0"
"";"еН";"";"Не";" ";"беда: артезианские колодцы почти на каждой";"Нонна Мордюкова. Казачка (2005)";"Нонна Мордюкова";"1925";"Казачка";"2005";"публицистика";"мемуары";"частная жизнь";"Нонна Мордюкова. Казачка";"2005";"книга";"омонимия не снята";"11114";"90652";"н-возраст";"н-уровень";"большая";"Не беда: артезианские колодцы почти на каждой улице, а то и по два. ";"23363:3327:0"
" отЭ";"ен";"Это ";"не";" ";"беда. ";"Нонна Мордюкова. Казачка (2005)";"Нонна Мордюкова";"1925";"Казачка";"2005";"публицистика";"мемуары";"частная жизнь";"Нонна Мордюкова. Казачка";"2005";"книга";"омонимия не снята";"11114";"90652";"н-возраст";"н-уровень";"большая";"Это не беда. ";"23363:7383:1"
" ― иляназ укйоК";"ен";"Койку заняли ― ";"не";" ";"беда!  ";"Нонна Мордюкова. Казачка (2005)";"Нонна Мордюкова";"1925";"Казачка";"2005";"публицистика";"мемуары";"частная жизнь";"Нонна Мордюкова. Казачка";"2005";"книга";"омонимия не снята";"11114";"90652";"н-возраст";"н-уровень";"большая";"Койку заняли ― не беда!  ";"23363:8881:2"
" ― отЭ";"ен";"Это ― ";"не";" ";"беда. ";"Татьяна Сахарова. Добрая фея с острыми зубками (2005)";"Татьяна Сахарова";"";"Добрая фея с острыми зубками";"2005";"художественная";"роман";"";"Т. В. Сахарова. Добрая фея с острыми зубками";"2005";"книга";"омонимия не снята";"7028";"69377";"н-возраст";"н-уровень";"большая";"Это ― не беда. ";"22506:4135:1"
